Date of Download: 2023-07-08_15:56:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:84668,84527,84308  Trial List:6104,5988,5656,5839  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Plant height - cm|CO_321:0001301,notes
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236429,CO11D1186,,plot,977368,YldQtl-Val_2014_Mead_CO11D1186_2063,1,7,2063,7,3,test,,64,12038,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236429,CO11D1186,,plot,977402,YldQtl-Val_2014_Mead_CO11D1186_2265,2,7,2265,7,15,test,,103,11903,82,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229003,CO11D1190,,plot,977473,YldQtl-Val_2014_Mead_CO11D1190_2064,1,7,2064,7,4,test,,77,12038,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229003,CO11D1190,,plot,977704,YldQtl-Val_2014_Mead_CO11D1190_2272,2,8,2272,8,12,test,,51,11971,96,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",224686,CO11D1213,,plot,977711,YldQtl-Val_2014_Mead_CO11D1213_2085,1,9,2085,9,5,test,,77,12240,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",224686,CO11D1213,,plot,977737,YldQtl-Val_2014_Mead_CO11D1213_2217,2,2,2217,2,17,test,,116,12038,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",220098,CO11D1219,,plot,977630,YldQtl-Val_2014_Mead_CO11D1219_2086,1,9,2086,9,6,test,,64,12240,92,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",220098,CO11D1219,,plot,977352,YldQtl-Val_2014_Mead_CO11D1219_2219,2,2,2219,2,19,test,,51,12038,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",232578,CO11D1221,,plot,977519,YldQtl-Val_2014_Mead_CO11D1221_2087,1,9,2087,9,7,test,,64,12240,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",232578,CO11D1221,,plot,977705,YldQtl-Val_2014_Mead_CO11D1221_2220,2,2,2220,2,20,test,,103,12038,85,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229801,CO11D1231,,plot,977550,YldQtl-Val_2014_Mead_CO11D1231_2088,1,9,2088,9,8,test,,103,12038,89,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229801,CO11D1231,,plot,977573,YldQtl-Val_2014_Mead_CO11D1231_2218,2,2,2218,2,18,test,,116,11971,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",238135,CO11D1236,,plot,977385,YldQtl-Val_2014_Mead_CO11D1236_2155,1,16,2155,16,5,test,,51,12038,82,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",238135,CO11D1236,,plot,977697,YldQtl-Val_2014_Mead_CO11D1236_2320,2,12,2320,12,20,test,,90,12038,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",228459,CO11D1240,,plot,977554,YldQtl-Val_2014_Mead_CO11D1240_2158,1,16,2158,16,8,test,,77,12038,62,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",228459,CO11D1240,,plot,977587,YldQtl-Val_2014_Mead_CO11D1240_2318,2,12,2318,12,18,test,,116,11903,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",228826,CO11D1248,,plot,977531,YldQtl-Val_2014_Mead_CO11D1248_2157,1,16,2157,16,7,test,,51,12105,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",228826,CO11D1248,,plot,977501,YldQtl-Val_2014_Mead_CO11D1248_2317,2,12,2317,12,17,test,,103,11903,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",232332,CO11D1268,,plot,977366,YldQtl-Val_2014_Mead_CO11D1268_2156,1,16,2156,16,6,test,,39,12307,79,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",232332,CO11D1268,,plot,977474,YldQtl-Val_2014_Mead_CO11D1268_2319,2,12,2319,12,19,test,,64,12038,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225798,CO11D1287,,plot,977633,YldQtl-Val_2014_Mead_CO11D1287_2096,1,10,2096,10,6,test,,90,11971,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225798,CO11D1287,,plot,977620,YldQtl-Val_2014_Mead_CO11D1287_2248,2,5,2248,5,18,test,,116,11836,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236129,CO11D1298,,plot,977507,YldQtl-Val_2014_Mead_CO11D1298_2094,1,10,2094,10,4,test,,51,12307,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236129,CO11D1298,,plot,977570,YldQtl-Val_2014_Mead_CO11D1298_2249,2,5,2249,5,19,test,,51,12105,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",237359,CO11D1302W,,plot,977606,YldQtl-Val_2014_Mead_CO11D1302W_2095,1,10,2095,10,5,test,,90,11971,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",237359,CO11D1302W,,plot,977429,YldQtl-Val_2014_Mead_CO11D1302W_2250,2,5,2250,5,20,test,,103,11836,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",219882,CO11D1312,,plot,977353,YldQtl-Val_2014_Mead_CO11D1312_2093,1,10,2093,10,3,test,,77,12240,87,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",219882,CO11D1312,,plot,977426,YldQtl-Val_2014_Mead_CO11D1312_2247,2,5,2247,5,17,test,,116,11903,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",237835,CO11D1315W,,plot,977493,YldQtl-Val_2014_Mead_CO11D1315W_2199,1,20,2199,20,9,test,,39,12172,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",237835,CO11D1315W,,plot,977557,YldQtl-Val_2014_Mead_CO11D1315W_2282,2,9,2282,9,12,test,,90,11971,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",231303,CO11D1316W,,plot,977349,YldQtl-Val_2014_Mead_CO11D1316W_2197,1,20,2197,20,7,test,,51,12374,75,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",231303,CO11D1316W,,plot,977451,YldQtl-Val_2014_Mead_CO11D1316W_2283,2,9,2283,9,13,test,,77,12240,90,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225330,CO11D1322,,plot,977376,YldQtl-Val_2014_Mead_CO11D1322_2198,1,20,2198,20,8,test,,90,12172,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225330,CO11D1322,,plot,977695,YldQtl-Val_2014_Mead_CO11D1322_2281,2,9,2281,9,11,test,,103,11971,82,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229915,CO11D1341,,plot,977428,YldQtl-Val_2014_Mead_CO11D1341_2200,1,20,2200,20,10,test,,51,12172,79,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229915,CO11D1341,,plot,977482,YldQtl-Val_2014_Mead_CO11D1341_2284,2,9,2284,9,14,test,,64,12105,94,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",227570,CO11D1353,,plot,977616,YldQtl-Val_2014_Mead_CO11D1353_2026,1,3,2026,3,6,test,,64,12038,98,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",227570,CO11D1353,,plot,977505,YldQtl-Val_2014_Mead_CO11D1353_2287,2,9,2287,9,17,test,,90,12038,96,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230867,CO11D1371,,plot,977707,YldQtl-Val_2014_Mead_CO11D1371_2028,1,3,2028,3,8,test,,64,11903,95,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230867,CO11D1371,,plot,977738,YldQtl-Val_2014_Mead_CO11D1371_2285,2,9,2285,9,15,test,,51,11836,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",231451,CO11D1380,,plot,977485,YldQtl-Val_2014_Mead_CO11D1380_2025,1,3,2025,3,5,test,,51,11836,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",231451,CO11D1380,,plot,977324,YldQtl-Val_2014_Mead_CO11D1380_2286,2,9,2286,9,16,test,,90,11836,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229471,CO11D1397,,plot,977536,YldQtl-Val_2014_Mead_CO11D1397_2027,1,3,2027,3,7,test,,51,12038,78,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229471,CO11D1397,,plot,977499,YldQtl-Val_2014_Mead_CO11D1397_2288,2,9,2288,9,18,test,,90,11971,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225036,CO11D1409,,plot,977669,YldQtl-Val_2014_Mead_CO11D1409_2178,1,18,2178,18,8,test,,51,12240,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225036,CO11D1409,,plot,977676,YldQtl-Val_2014_Mead_CO11D1409_2292,2,10,2292,10,12,test,,90,12038,100,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",223562,CO11D1414,,plot,977490,YldQtl-Val_2014_Mead_CO11D1414_2176,1,18,2176,18,6,test,,51,12307,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",223562,CO11D1414,,plot,977670,YldQtl-Val_2014_Mead_CO11D1414_2293,2,10,2293,10,13,test,,77,12172,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",223042,CO11D1418,,plot,977560,YldQtl-Val_2014_Mead_CO11D1418_2175,1,18,2175,18,5,test,,13,11971,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",223042,CO11D1418,,plot,977684,YldQtl-Val_2014_Mead_CO11D1418_2291,2,10,2291,10,11,test,,103,11903,92,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229851,CO11D1431,,plot,977422,YldQtl-Val_2014_Mead_CO11D1431_2177,1,18,2177,18,7,test,,77,11971,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229851,CO11D1431,,plot,977452,YldQtl-Val_2014_Mead_CO11D1431_2294,2,10,2294,10,14,test,,103,11903,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",227493,CO11D1539,,plot,977525,YldQtl-Val_2014_Mead_CO11D1539_2149,1,15,2149,15,9,test,,51,12172,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",227493,CO11D1539,,plot,977333,YldQtl-Val_2014_Mead_CO11D1539_2226,2,3,2226,3,16,test,,103,11836,96,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236013,CO11D1542,,plot,977546,YldQtl-Val_2014_Mead_CO11D1542_2148,1,15,2148,15,8,test,,64,12105,78,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236013,CO11D1542,,plot,977364,YldQtl-Val_2014_Mead_CO11D1542_2224,2,3,2224,3,14,test,,90,11971,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",225018,CO11D1543,,plot,977665,YldQtl-Val_2014_Mead_CO11D1543_2147,1,15,2147,15,7,test,,103,11903,88,
