studyName,observationUnitName,germplasmName,observationVariableName,value,plotNumber
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1159_2091,CO11D1159,Plant height - cm|CO_321:0001301,80,2091
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1140_2092,CO11D1140,Grain yield - kg/ha|CO_321:0001218,3692,2092
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1140_2092,CO11D1140,Plant height - cm|CO_321:0001301,80,2092
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE06545_2093,NE06545,Grain yield - kg/ha|CO_321:0001218,3961,2093
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE06545_2093,NE06545,Plant height - cm|CO_321:0001301,82,2093
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1156_2094,CO11D1156,Grain yield - kg/ha|CO_321:0001218,3410,2094
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1156_2094,CO11D1156,Plant height - cm|CO_321:0001301,86,2094
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NH13415_2095,NH13415,Grain yield - kg/ha|CO_321:0001218,4089,2095
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NH13415_2095,NH13415,Plant height - cm|CO_321:0001301,84,2095
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NH13606_2096,NH13606,Grain yield - kg/ha|CO_321:0001218,3665,2096
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NH13606_2096,NH13606,Plant height - cm|CO_321:0001301,76,2096
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_11_26_2097,11_26,Grain yield - kg/ha|CO_321:0001218,3773,2097
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_11_26_2097,11_26,Plant height - cm|CO_321:0001301,84,2097
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_11_73_2098,11_73,Grain yield - kg/ha|CO_321:0001218,3679,2098
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_11_73_2098,11_73,Plant height - cm|CO_321:0001301,84,2098
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NW13572_2099,NW13572,Grain yield - kg/ha|CO_321:0001218,3806,2099
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NW13572_2099,NW13572,Plant height - cm|CO_321:0001301,92,2099
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NW13499_2100,NW13499,Grain yield - kg/ha|CO_321:0001218,3813,2100
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NW13499_2100,NW13499,Plant height - cm|CO_321:0001301,90,2100
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1665_2101,CO11D1665,Grain yield - kg/ha|CO_321:0001218,3235,2101
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1665_2101,CO11D1665,Plant height - cm|CO_321:0001301,74,2101
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1654_2102,CO11D1654,Grain yield - kg/ha|CO_321:0001218,3705,2102
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1654_2102,CO11D1654,Plant height - cm|CO_321:0001301,72,2102
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1656_2103,CO11D1656,Grain yield - kg/ha|CO_321:0001218,3026,2103
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1656_2103,CO11D1656,Plant height - cm|CO_321:0001301,74,2103
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1657_2104,CO11D1657,Grain yield - kg/ha|CO_321:0001218,3403,2104
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1657_2104,CO11D1657,Plant height - cm|CO_321:0001301,78,2104
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13660_2105,NE13660,Grain yield - kg/ha|CO_321:0001218,3605,2105
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13660_2105,NE13660,Plant height - cm|CO_321:0001301,90,2105
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13655_2106,NE13655,Grain yield - kg/ha|CO_321:0001218,1782,2106
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13655_2106,NE13655,Plant height - cm|CO_321:0001301,94,2106
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN28_2107,GOODSYN28,Grain yield - kg/ha|CO_321:0001218,3087,2107
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN28_2107,GOODSYN28,Plant height - cm|CO_321:0001301,98,2107
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN23_2108,GOODSYN23,Grain yield - kg/ha|CO_321:0001218,3174,2108
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN23_2108,GOODSYN23,Plant height - cm|CO_321:0001301,100,2108
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13700_2109,NE13700,Grain yield - kg/ha|CO_321:0001218,3477,2109
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13700_2109,NE13700,Plant height - cm|CO_321:0001301,88,2109
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13589_2110,NE13589,Grain yield - kg/ha|CO_321:0001218,3948,2110
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13589_2110,NE13589,Plant height - cm|CO_321:0001301,82,2110
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_9_2111,7_9,Grain yield - kg/ha|CO_321:0001218,3282,2111
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_9_2111,7_9,Plant height - cm|CO_321:0001301,84,2111
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_11_2112,7_11,Grain yield - kg/ha|CO_321:0001218,4506,2112
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_11_2112,7_11,Plant height - cm|CO_321:0001301,84,2112
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_55_2113,7_55,Grain yield - kg/ha|CO_321:0001218,4311,2113
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_55_2113,7_55,Plant height - cm|CO_321:0001301,90,2113
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_105_2114,7_105,Grain yield - kg/ha|CO_321:0001218,4048,2114
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_105_2114,7_105,Plant height - cm|CO_321:0001301,80,2114
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_29_2115,7_29,Grain yield - kg/ha|CO_321:0001218,4042,2115
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_29_2115,7_29,Plant height - cm|CO_321:0001301,90,2115
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_140_2116,7_140,Grain yield - kg/ha|CO_321:0001218,4237,2116
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_140_2116,7_140,Plant height - cm|CO_321:0001301,80,2116
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_45_2117,7_45,Grain yield - kg/ha|CO_321:0001218,3874,2117
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_45_2117,7_45,Plant height - cm|CO_321:0001301,78,2117
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_61_2118,7_61,Grain yield - kg/ha|CO_321:0001218,4089,2118
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_61_2118,7_61,Plant height - cm|CO_321:0001301,78,2118
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_101_2119,7_101,Grain yield - kg/ha|CO_321:0001218,4398,2119
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_101_2119,7_101,Plant height - cm|CO_321:0001301,84,2119
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_86_2120,7_86,Grain yield - kg/ha|CO_321:0001218,3477,2120
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_7_86_2120,7_86,Plant height - cm|CO_321:0001301,76,2120
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT237_2121,CT237,Grain yield - kg/ha|CO_321:0001218,2535,2121
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT237_2121,CT237,Plant height - cm|CO_321:0001301,70,2121
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT30_2122,CT30,Grain yield - kg/ha|CO_321:0001218,1970,2122
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT30_2122,CT30,Plant height - cm|CO_321:0001301,70,2122
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT69_2123,CT69,Grain yield - kg/ha|CO_321:0001218,3652,2123
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT69_2123,CT69,Plant height - cm|CO_321:0001301,90,2123
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT185_2124,CT185,Grain yield - kg/ha|CO_321:0001218,3504,2124
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT185_2124,CT185,Plant height - cm|CO_321:0001301,82,2124
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT199_2125,CT199,Grain yield - kg/ha|CO_321:0001218,3618,2125
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT199_2125,CT199,Plant height - cm|CO_321:0001301,78,2125
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT103_2126,CT103,Grain yield - kg/ha|CO_321:0001218,3120,2126
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT103_2126,CT103,Plant height - cm|CO_321:0001301,74,2126
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT213_2127,CT213,Grain yield - kg/ha|CO_321:0001218,3410,2127
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT213_2127,CT213,Plant height - cm|CO_321:0001301,82,2127
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT125_2128,CT125,Grain yield - kg/ha|CO_321:0001218,3309,2128
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT125_2128,CT125,Plant height - cm|CO_321:0001301,76,2128
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT115_2129,CT115,Grain yield - kg/ha|CO_321:0001218,3107,2129
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT115_2129,CT115,Plant height - cm|CO_321:0001301,78,2129
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT194_2130,CT194,Grain yield - kg/ha|CO_321:0001218,3611,2130
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT194_2130,CT194,Plant height - cm|CO_321:0001301,70,2130
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT154_2131,CT154,Grain yield - kg/ha|CO_321:0001218,1688,2131
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT154_2131,CT154,Plant height - cm|CO_321:0001301,70,2131
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT224_2132,CT224,Grain yield - kg/ha|CO_321:0001218,2125,2132
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT224_2132,CT224,Plant height - cm|CO_321:0001301,75,2132
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT95_2133,CT95,Grain yield - kg/ha|CO_321:0001218,3847,2133
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT95_2133,CT95,Plant height - cm|CO_321:0001301,74,2133
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT38_2134,CT38,Grain yield - kg/ha|CO_321:0001218,3275,2134
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT38_2134,CT38,Plant height - cm|CO_321:0001301,78,2134
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT163_2135,CT163,Grain yield - kg/ha|CO_321:0001218,2058,2135
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT163_2135,CT163,Plant height - cm|CO_321:0001301,78,2135
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT110_2136,CT110,Grain yield - kg/ha|CO_321:0001218,2535,2136
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT110_2136,CT110,Plant height - cm|CO_321:0001301,82,2136
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT135_2137,CT135,Grain yield - kg/ha|CO_321:0001218,2818,2137
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT135_2137,CT135,Plant height - cm|CO_321:0001301,78,2137
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT64_2138,CT64,Grain yield - kg/ha|CO_321:0001218,3026,2138
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT64_2138,CT64,Plant height - cm|CO_321:0001301,70,2138
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT111_2139,CT111,Grain yield - kg/ha|CO_321:0001218,3524,2139
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT111_2139,CT111,Plant height - cm|CO_321:0001301,76,2139
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT112_2140,CT112,Grain yield - kg/ha|CO_321:0001218,2192,2140
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT112_2140,CT112,Plant height - cm|CO_321:0001301,74,2140
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN88_2141,GOODSYN88,Grain yield - kg/ha|CO_321:0001218,2636,2141
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN88_2141,GOODSYN88,Plant height - cm|CO_321:0001301,92,2141
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN82_2142,GOODSYN82,Grain yield - kg/ha|CO_321:0001218,2825,2142
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN82_2142,GOODSYN82,Plant height - cm|CO_321:0001301,86,2142
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1644_2143,CO11D1644,Grain yield - kg/ha|CO_321:0001218,2919,2143
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1644_2143,CO11D1644,Plant height - cm|CO_321:0001301,80,2143
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1647_2144,CO11D1647,Grain yield - kg/ha|CO_321:0001218,3712,2144
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1647_2144,CO11D1647,Plant height - cm|CO_321:0001301,76,2144
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1645_2145,CO11D1645,Grain yield - kg/ha|CO_321:0001218,3309,2145
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1645_2145,CO11D1645,Plant height - cm|CO_321:0001301,82,2145
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1642_2146,CO11D1642,Grain yield - kg/ha|CO_321:0001218,3053,2146
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1642_2146,CO11D1642,Plant height - cm|CO_321:0001301,78,2146
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1615_2147,CO11D1615,Grain yield - kg/ha|CO_321:0001218,3941,2147
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1615_2147,CO11D1615,Plant height - cm|CO_321:0001301,70,2147
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1631_2148,CO11D1631,Grain yield - kg/ha|CO_321:0001218,3517,2148
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1631_2148,CO11D1631,Plant height - cm|CO_321:0001301,80,2148
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1620_2149,CO11D1620,Grain yield - kg/ha|CO_321:0001218,3632,2149
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1620_2149,CO11D1620,Plant height - cm|CO_321:0001301,76,2149
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1633_2150,CO11D1633,Grain yield - kg/ha|CO_321:0001218,3416,2150
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1633_2150,CO11D1633,Plant height - cm|CO_321:0001301,82,2150
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13412_2151,NE13412,Grain yield - kg/ha|CO_321:0001218,2313,2151
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13412_2151,NE13412,Plant height - cm|CO_321:0001301,76,2151
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13630_2152,NE13630,Grain yield - kg/ha|CO_321:0001218,2831,2152
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13630_2152,NE13630,Plant height - cm|CO_321:0001301,72,2152
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13607_2153,NE13607,Grain yield - kg/ha|CO_321:0001218,4243,2153
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13607_2153,NE13607,Plant height - cm|CO_321:0001301,82,2153
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13637_2154,NE13637,Grain yield - kg/ha|CO_321:0001218,2818,2154
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13637_2154,NE13637,Plant height - cm|CO_321:0001301,78,2154
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_4_12_2155,4_12,Grain yield - kg/ha|CO_321:0001218,3430,2155
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_4_12_2155,4_12,Plant height - cm|CO_321:0001301,78,2155
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_4_19_2156,4_19,Grain yield - kg/ha|CO_321:0001218,3262,2156
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_4_19_2156,4_19,Plant height - cm|CO_321:0001301,76,2156
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN8_2157,GOODSYN8,Grain yield - kg/ha|CO_321:0001218,3329,2157
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN8_2157,GOODSYN8,Plant height - cm|CO_321:0001301,100,2157
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN5_2158,GOODSYN5,Grain yield - kg/ha|CO_321:0001218,2340,2158
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN5_2158,GOODSYN5,Plant height - cm|CO_321:0001301,100,2158
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN58_2159,GOODSYN58,Grain yield - kg/ha|CO_321:0001218,2011,2159
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN58_2159,GOODSYN58,Plant height - cm|CO_321:0001301,92,2159
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN51_2160,GOODSYN51,Grain yield - kg/ha|CO_321:0001218,2280,2160
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN51_2160,GOODSYN51,Plant height - cm|CO_321:0001301,80,2160
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1799_2161,CO11D1799,Grain yield - kg/ha|CO_321:0001218,3127,2161
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1799_2161,CO11D1799,Plant height - cm|CO_321:0001301,80,2161
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1789_2162,CO11D1789,Grain yield - kg/ha|CO_321:0001218,2307,2162
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1789_2162,CO11D1789,Plant height - cm|CO_321:0001301,78,2162
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1758W_2163,CO11D1758W,Grain yield - kg/ha|CO_321:0001218,2919,2163
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1758W_2163,CO11D1758W,Plant height - cm|CO_321:0001301,76,2163
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1767_2164,CO11D1767,Grain yield - kg/ha|CO_321:0001218,3248,2164
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1767_2164,CO11D1767,Plant height - cm|CO_321:0001301,76,2164
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13522_2165,NE13522,Grain yield - kg/ha|CO_321:0001218,3060,2165
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13522_2165,NE13522,Plant height - cm|CO_321:0001301,80,2165
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13639_2166,NE13639,Grain yield - kg/ha|CO_321:0001218,3544,2166
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13639_2166,NE13639,Plant height - cm|CO_321:0001301,82,2166
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1555W_2167,CO11D1555W,Grain yield - kg/ha|CO_321:0001218,3672,2167
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1555W_2167,CO11D1555W,Plant height - cm|CO_321:0001301,76,2167
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1600W_2168,CO11D1600W,Grain yield - kg/ha|CO_321:0001218,3672,2168
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1600W_2168,CO11D1600W,Plant height - cm|CO_321:0001301,78,2168
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1584_2169,CO11D1584,Grain yield - kg/ha|CO_321:0001218,2858,2169
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1584_2169,CO11D1584,Plant height - cm|CO_321:0001301,82,2169
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1559_2170,CO11D1559,Grain yield - kg/ha|CO_321:0001218,3248,2170
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1559_2170,CO11D1559,Plant height - cm|CO_321:0001301,74,2170
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13593_2171,NE13593,Grain yield - kg/ha|CO_321:0001218,3490,2171
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13593_2171,NE13593,Plant height - cm|CO_321:0001301,80,2171
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13680_2172,NE13680,Grain yield - kg/ha|CO_321:0001218,3114,2172
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13680_2172,NE13680,Plant height - cm|CO_321:0001301,94,2172
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13695_2173,NE13695,Grain yield - kg/ha|CO_321:0001218,3289,2173
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13695_2173,NE13695,Plant height - cm|CO_321:0001301,94,2173
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13625_2174,NE13625,Grain yield - kg/ha|CO_321:0001218,3450,2174
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13625_2174,NE13625,Plant height - cm|CO_321:0001301,90,2174
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1127_2175,CO11D1127,Grain yield - kg/ha|CO_321:0001218,3329,2175
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1127_2175,CO11D1127,Plant height - cm|CO_321:0001301,84,2175
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1119_2176,CO11D1119,Grain yield - kg/ha|CO_321:0001218,3268,2176
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1119_2176,CO11D1119,Plant height - cm|CO_321:0001301,78,2176
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1125_2177,CO11D1125,Grain yield - kg/ha|CO_321:0001218,4889,2177
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1125_2177,CO11D1125,Plant height - cm|CO_321:0001301,84,2177
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1111_2178,CO11D1111,Grain yield - kg/ha|CO_321:0001218,3658,2178
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CO11D1111_2178,CO11D1111,Plant height - cm|CO_321:0001301,80,2178
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN72_2179,GOODSYN72,Grain yield - kg/ha|CO_321:0001218,2582,2179
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN72_2179,GOODSYN72,Plant height - cm|CO_321:0001301,90,2179
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN80_2180,GOODSYN80,Grain yield - kg/ha|CO_321:0001218,2394,2180
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_GOODSYN80_2180,GOODSYN80,Plant height - cm|CO_321:0001301,92,2180
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13571_2181,NE13571,Grain yield - kg/ha|CO_321:0001218,3107,2181
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13571_2181,NE13571,Plant height - cm|CO_321:0001301,84,2181
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_NE13498_2182,NE13498,Grain yield - kg/ha|CO_321:0001218,3147,2182
